Customer_ID,Tenure_Months,Contract_Type,Monthly_Revenue,Support_Tickets,Login_Frequency,Feature_Adoption_Score,LTV,Churn_Label,Is_High_Value,Contract_Type_Encoded,Cluster,Segment,Churn_Probability,Risk_Level,Retention_Strategy,Revenue_at_Risk
CUST-07718,8,Two Year,67.4,3,6,10,539.2,0,0,2,1,Frustrated/High-Support,20.26,Medium,Priority Support Follow-up - Technical Resolution,13.66
CUST-07719,52,Monthly,193.47,2,3,3,10060.44,0,0,0,3,Standard Users,50.01,High,Retention Specialist - Standard Loyalty Offer,96.75
CUST-07720,8,Monthly,406.68,3,13,5,3253.44,0,0,0,1,Frustrated/High-Support,58.02,High,Priority Support Follow-up - Technical Resolution,235.96
CUST-07721,42,Monthly,212.05,3,23,7,8906.1,0,0,0,1,Frustrated/High-Support,20.98,Medium,Priority Support Follow-up - Technical Resolution,44.49
CUST-07722,26,Monthly,195.52,1,4,1,5083.52,1,0,0,3,Standard Users,74.92,High,Retention Specialist - Standard Loyalty Offer,146.48
CUST-07723,48,Monthly,473.79,0,21,2,22741.92,0,1,0,0,Power Users,25.64,Medium,Automated Re-engagement Email Series,121.48
CUST-07724,51,One Year,68.73,3,11,4,3505.23,0,0,1,1,Frustrated/High-Support,33.11,High,Priority Support Follow-up - Technical Resolution,22.76
CUST-07725,26,Monthly,395.28,4,3,10,10277.28,1,0,0,1,Frustrated/High-Support,79.96,High,Priority Support Follow-up - Technical Resolution,316.07
CUST-07726,23,One Year,267.39,0,2,1,6149.97,0,0,1,3,Standard Users,64.77,High,Retention Specialist - Standard Loyalty Offer,173.19
CUST-07727,43,One Year,475.01,5,17,1,20425.43,1,1,1,1,Frustrated/High-Support,71.74,High,CRITICAL: Dedicated AM Outreach + Custom Discount,340.77
CUST-07728,13,Monthly,227.06,3,23,9,2951.78,0,0,0,2,Inactive/Low-Engagement,9.87,Low,Customer Success - Standard Engagement,22.41
CUST-07729,28,One Year,368.62,2,26,6,10321.36,0,0,1,2,Inactive/Low-Engagement,20.2,Medium,Product Reactivation Campaign - Feature Education,74.46
CUST-07730,9,Monthly,81.47,2,4,2,733.23,1,0,0,3,Standard Users,72.24,High,Retention Specialist - Standard Loyalty Offer,58.85
CUST-07731,20,One Year,467.95,6,25,10,9359.0,0,1,1,1,Frustrated/High-Support,7.45,Low,Customer Success - Standard Engagement,34.86
CUST-07732,56,Two Year,205.04,1,5,7,11482.24,0,0,2,3,Standard Users,30.66,High,Retention Specialist - Standard Loyalty Offer,62.87
CUST-07733,19,One Year,285.8,0,13,10,5430.2,0,0,1,2,Inactive/Low-Engagement,15.6,Medium,Product Reactivation Campaign - Feature Education,44.58
CUST-07734,48,Two Year,112.32,3,5,6,5391.36,0,0,2,1,Frustrated/High-Support,35.64,High,Priority Support Follow-up - Technical Resolution,40.03
CUST-07735,39,Monthly,475.5,2,19,6,18544.5,0,1,0,2,Inactive/Low-Engagement,32.92,High,CRITICAL: Dedicated AM Outreach + Custom Discount,156.53
CUST-07736,51,One Year,352.84,3,24,8,17994.84,0,0,1,2,Inactive/Low-Engagement,13.32,Low,Customer Success - Standard Engagement,47.0
CUST-07737,12,One Year,74.28,1,22,10,891.36,0,0,1,2,Inactive/Low-Engagement,13.55,Low,Customer Success - Standard Engagement,10.06
CUST-07738,15,One Year,119.84,0,11,3,1797.6,0,0,1,3,Standard Users,46.78,High,Retention Specialist - Standard Loyalty Offer,56.06
CUST-07739,31,Two Year,229.93,3,27,10,7127.83,0,0,2,2,Inactive/Low-Engagement,4.53,Low,Customer Success - Standard Engagement,10.42
CUST-07740,55,One Year,147.55,2,25,2,8115.25,0,0,1,0,Power Users,23.2,Medium,Automated Re-engagement Email Series,34.23
CUST-07741,14,One Year,187.08,0,11,9,2619.12,0,0,1,2,Inactive/Low-Engagement,38.1,High,Product Reactivation Campaign - Feature Education,71.28
CUST-07742,11,Monthly,498.87,0,28,5,5487.57,0,1,0,0,Power Users,15.38,Medium,Automated Re-engagement Email Series,76.73
CUST-07743,26,Monthly,346.39,1,7,6,9006.14,1,0,0,3,Standard Users,60.74,High,Retention Specialist - Standard Loyalty Offer,210.4
CUST-07744,42,One Year,465.0,3,22,7,19530.0,0,1,1,1,Frustrated/High-Support,17.08,Medium,Priority Support Follow-up - Technical Resolution,79.42
CUST-07745,27,One Year,246.11,1,19,2,6644.97,0,0,1,0,Power Users,39.23,High,Retention Specialist - Standard Loyalty Offer,96.55
CUST-07746,11,Two Year,369.63,1,24,6,4065.93,0,0,2,2,Inactive/Low-Engagement,17.41,Medium,Product Reactivation Campaign - Feature Education,64.35
CUST-07747,38,Monthly,256.86,2,1,1,9760.68,0,0,0,3,Standard Users,69.8,High,Retention Specialist - Standard Loyalty Offer,179.29
CUST-07748,34,Monthly,197.7,1,29,9,6721.8,0,0,0,2,Inactive/Low-Engagement,14.47,Low,Customer Success - Standard Engagement,28.61
CUST-07749,43,One Year,283.63,2,4,6,12196.09,0,0,1,3,Standard Users,50.36,High,Retention Specialist - Standard Loyalty Offer,142.84
CUST-07750,19,Two Year,242.29,2,29,7,4603.51,0,0,2,2,Inactive/Low-Engagement,10.3,Low,Customer Success - Standard Engagement,24.96
CUST-07751,6,Two Year,491.24,1,17,5,2947.44,1,1,2,0,Power Users,54.06,High,CRITICAL: Dedicated AM Outreach + Custom Discount,265.56
CUST-07752,46,Monthly,273.27,1,23,2,12570.42,0,0,0,0,Power Users,37.98,High,Retention Specialist - Standard Loyalty Offer,103.79
CUST-07753,52,Monthly,415.0,1,24,4,21580.0,0,1,0,0,Power Users,33.59,High,CRITICAL: Dedicated AM Outreach + Custom Discount,139.4
CUST-07754,38,Monthly,350.07,0,2,5,13302.66,0,0,0,3,Standard Users,61.78,High,Retention Specialist - Standard Loyalty Offer,216.27
CUST-07755,49,Monthly,265.83,2,15,10,13025.67,1,0,0,2,Inactive/Low-Engagement,22.77,Medium,Product Reactivation Campaign - Feature Education,60.53
CUST-07756,42,Two Year,263.37,1,4,2,11061.54,0,0,2,3,Standard Users,50.91,High,Retention Specialist - Standard Loyalty Offer,134.08
CUST-07757,28,Monthly,203.85,1,8,9,5707.8,0,0,0,3,Standard Users,51.31,High,Retention Specialist - Standard Loyalty Offer,104.6
CUST-07758,1,Monthly,98.14,4,5,2,98.14,0,0,0,1,Frustrated/High-Support,50.36,High,Priority Support Follow-up - Technical Resolution,49.42
CUST-07759,35,Monthly,392.66,2,18,2,13743.1,0,0,0,0,Power Users,54.07,High,Retention Specialist - Standard Loyalty Offer,212.31
CUST-07760,40,Monthly,463.14,1,21,2,18525.6,0,1,0,0,Power Users,27.59,Medium,Automated Re-engagement Email Series,127.78
CUST-07761,8,Two Year,148.08,2,24,2,1184.64,0,0,2,0,Power Users,27.74,Medium,Automated Re-engagement Email Series,41.08
CUST-07762,59,Monthly,466.55,3,26,5,27526.45,1,1,0,1,Frustrated/High-Support,56.98,High,CRITICAL: Dedicated AM Outreach + Custom Discount,265.84
CUST-07763,52,Monthly,154.54,3,26,7,8036.08,0,0,0,1,Frustrated/High-Support,12.75,Low,Customer Success - Standard Engagement,19.7
CUST-07764,54,Two Year,288.54,0,15,1,15581.16,0,0,2,0,Power Users,28.15,Medium,Automated Re-engagement Email Series,81.22
CUST-07765,47,Monthly,204.63,1,25,9,9617.61,0,0,0,2,Inactive/Low-Engagement,11.86,Low,Customer Success - Standard Engagement,24.27
CUST-07766,56,One Year,101.53,1,6,6,5685.68,0,0,1,3,Standard Users,28.97,Medium,Automated Re-engagement Email Series,29.41
CUST-07767,7,Monthly,73.78,2,3,1,516.46,1,0,0,3,Standard Users,76.59,High,Retention Specialist - Standard Loyalty Offer,56.51
CUST-07768,11,One Year,214.41,0,15,1,2358.51,0,0,1,0,Power Users,35.89,High,Retention Specialist - Standard Loyalty Offer,76.95
CUST-07769,39,Monthly,71.3,2,19,9,2780.7,0,0,0,2,Inactive/Low-Engagement,14.98,Low,Customer Success - Standard Engagement,10.68
CUST-07770,4,Monthly,96.89,2,16,9,387.56,0,0,0,2,Inactive/Low-Engagement,19.2,Medium,Product Reactivation Campaign - Feature Education,18.6
CUST-07771,25,One Year,114.03,1,18,1,2850.75,1,0,1,0,Power Users,39.79,High,Retention Specialist - Standard Loyalty Offer,45.37
CUST-07772,12,Monthly,50.86,1,27,1,610.32,0,0,0,0,Power Users,24.13,Medium,Automated Re-engagement Email Series,12.27
CUST-07773,26,One Year,118.96,0,24,5,3092.96,0,0,1,0,Power Users,16.27,Medium,Automated Re-engagement Email Series,19.35
CUST-07774,38,Monthly,309.78,4,16,5,11771.64,0,0,0,1,Frustrated/High-Support,49.34,High,Priority Support Follow-up - Technical Resolution,152.85
CUST-07775,46,One Year,418.79,0,12,7,19264.34,0,1,1,3,Standard Users,24.09,Medium,Automated Re-engagement Email Series,100.89
CUST-07776,12,Two Year,137.04,0,1,4,1644.48,0,0,2,3,Standard Users,38.05,High,Retention Specialist - Standard Loyalty Offer,52.14
CUST-07777,43,Monthly,86.39,3,1,10,3714.77,0,0,0,1,Frustrated/High-Support,39.87,High,Priority Support Follow-up - Technical Resolution,34.44
CUST-07778,51,Monthly,378.28,0,23,1,19292.28,0,0,0,0,Power Users,25.31,Medium,Automated Re-engagement Email Series,95.74
CUST-07779,53,Two Year,53.67,3,21,6,2844.51,0,0,2,1,Frustrated/High-Support,10.58,Low,Customer Success - Standard Engagement,5.68
CUST-07780,37,One Year,380.37,0,22,10,14073.69,0,0,1,2,Inactive/Low-Engagement,11.41,Low,Customer Success - Standard Engagement,43.4
CUST-07781,46,Monthly,109.0,3,26,3,5014.0,0,0,0,0,Power Users,23.73,Medium,Automated Re-engagement Email Series,25.87
CUST-07782,53,Monthly,152.73,0,3,7,8094.69,0,0,0,3,Standard Users,42.27,High,Retention Specialist - Standard Loyalty Offer,64.56
CUST-07783,24,Monthly,104.03,2,15,1,2496.72,1,0,0,0,Power Users,60.69,High,Retention Specialist - Standard Loyalty Offer,63.14
CUST-07784,16,Monthly,161.3,0,26,4,2580.8,0,0,0,0,Power Users,23.62,Medium,Automated Re-engagement Email Series,38.1
CUST-07785,57,Two Year,409.18,3,3,10,23323.26,0,0,2,1,Frustrated/High-Support,25.32,Medium,Priority Support Follow-up - Technical Resolution,103.6
CUST-07786,13,One Year,109.64,2,19,9,1425.32,0,0,1,2,Inactive/Low-Engagement,12.16,Low,Customer Success - Standard Engagement,13.33
CUST-07787,25,One Year,497.37,1,11,10,12434.25,0,1,1,2,Inactive/Low-Engagement,15.74,Medium,Product Reactivation Campaign - Feature Education,78.29
CUST-07788,54,Monthly,197.19,0,21,6,10648.26,0,0,0,2,Inactive/Low-Engagement,23.46,Medium,Product Reactivation Campaign - Feature Education,46.26
CUST-07789,54,Monthly,464.89,1,27,2,25104.06,0,1,0,0,Power Users,24.08,Medium,Automated Re-engagement Email Series,111.95
CUST-07790,57,Two Year,135.51,1,27,6,7724.07,0,0,2,2,Inactive/Low-Engagement,3.93,Low,Customer Success - Standard Engagement,5.33
CUST-07791,52,Monthly,134.55,2,28,9,6996.6,0,0,0,2,Inactive/Low-Engagement,5.01,Low,Customer Success - Standard Engagement,6.74
CUST-07792,54,Monthly,304.4,1,28,1,16437.6,0,0,0,0,Power Users,19.93,Medium,Automated Re-engagement Email Series,60.67
CUST-07793,4,Monthly,72.77,0,19,5,291.08,0,0,0,0,Power Users,13.29,Low,Customer Success - Standard Engagement,9.67
CUST-07794,11,One Year,410.45,1,13,8,4514.95,0,1,1,2,Inactive/Low-Engagement,31.7,High,CRITICAL: Dedicated AM Outreach + Custom Discount,130.11
CUST-07795,32,Monthly,247.83,2,0,7,7930.56,0,0,0,3,Standard Users,65.77,High,Retention Specialist - Standard Loyalty Offer,163.0
CUST-07796,49,Monthly,364.64,4,16,10,17867.36,0,0,0,1,Frustrated/High-Support,35.91,High,Priority Support Follow-up - Technical Resolution,130.94
CUST-07797,7,Two Year,128.58,1,23,2,900.06,1,0,2,0,Power Users,25.43,Medium,Automated Re-engagement Email Series,32.7
CUST-07798,46,One Year,339.06,2,17,8,15596.76,0,0,1,2,Inactive/Low-Engagement,29.8,Medium,Product Reactivation Campaign - Feature Education,101.04
CUST-07799,58,Monthly,317.33,0,11,9,18405.14,0,0,0,2,Inactive/Low-Engagement,16.5,Medium,Product Reactivation Campaign - Feature Education,52.36
CUST-07800,11,One Year,390.05,3,24,10,4290.55,0,0,1,2,Inactive/Low-Engagement,7.04,Low,Customer Success - Standard Engagement,27.46
CUST-07801,28,Monthly,183.83,1,9,8,5147.24,0,0,0,3,Standard Users,52.89,High,Retention Specialist - Standard Loyalty Offer,97.23
CUST-07802,54,Monthly,469.92,2,23,6,25375.68,0,1,0,2,Inactive/Low-Engagement,34.78,High,CRITICAL: Dedicated AM Outreach + Custom Discount,163.44
CUST-07803,41,One Year,482.59,1,14,9,19786.19,0,1,1,2,Inactive/Low-Engagement,16.95,Medium,Product Reactivation Campaign - Feature Education,81.8
CUST-07804,23,Monthly,440.66,2,16,8,10135.18,0,1,0,2,Inactive/Low-Engagement,35.91,High,CRITICAL: Dedicated AM Outreach + Custom Discount,158.24
CUST-07805,45,Monthly,307.42,1,25,4,13833.9,0,0,0,0,Power Users,29.83,Medium,Automated Re-engagement Email Series,91.7
CUST-07806,23,One Year,239.13,3,10,6,5499.99,0,0,1,1,Frustrated/High-Support,49.61,High,Priority Support Follow-up - Technical Resolution,118.63
CUST-07807,50,Two Year,76.1,0,23,5,3805.0,0,0,2,0,Power Users,11.71,Low,Customer Success - Standard Engagement,8.91
CUST-07808,28,One Year,476.25,1,24,10,13335.0,0,1,1,2,Inactive/Low-Engagement,10.04,Low,Customer Success - Standard Engagement,47.82
CUST-07809,43,Monthly,478.3,3,19,9,20566.9,0,1,0,1,Frustrated/High-Support,25.14,Medium,Priority Support Follow-up - Technical Resolution,120.24
CUST-07810,47,Monthly,58.41,3,6,4,2745.27,0,0,0,1,Frustrated/High-Support,39.07,High,Priority Support Follow-up - Technical Resolution,22.82
CUST-07811,57,Monthly,210.6,0,19,1,12004.2,0,0,0,0,Power Users,30.85,High,Retention Specialist - Standard Loyalty Offer,64.97
CUST-07812,26,Monthly,446.02,0,28,9,11596.52,0,1,0,2,Inactive/Low-Engagement,8.94,Low,Customer Success - Standard Engagement,39.87
CUST-07813,25,Monthly,86.38,0,18,9,2159.5,0,0,0,2,Inactive/Low-Engagement,9.95,Low,Customer Success - Standard Engagement,8.59
CUST-07814,54,One Year,138.45,3,10,7,7476.3,0,0,1,1,Frustrated/High-Support,34.05,High,Priority Support Follow-up - Technical Resolution,47.14
CUST-07815,29,Monthly,490.4,0,0,5,14221.6,1,1,0,3,Standard Users,51.28,High,CRITICAL: Dedicated AM Outreach + Custom Discount,251.48
CUST-07816,19,Monthly,431.28,3,17,7,8194.32,0,1,0,1,Frustrated/High-Support,46.43,High,CRITICAL: Dedicated AM Outreach + Custom Discount,200.24
CUST-07817,33,One Year,460.43,1,22,9,15194.19,0,1,1,2,Inactive/Low-Engagement,12.79,Low,Customer Success - Standard Engagement,58.89
CUST-07818,36,Monthly,113.97,1,21,3,4102.92,0,0,0,0,Power Users,34.78,High,Retention Specialist - Standard Loyalty Offer,39.64
CUST-07819,14,Two Year,145.09,4,14,5,2031.26,1,0,2,1,Frustrated/High-Support,47.86,High,Priority Support Follow-up - Technical Resolution,69.44
CUST-07820,14,Monthly,322.44,2,30,3,4514.16,0,0,0,0,Power Users,12.8,Low,Customer Success - Standard Engagement,41.27
CUST-07821,35,Two Year,275.78,0,12,8,9652.3,1,0,2,2,Inactive/Low-Engagement,45.66,High,Product Reactivation Campaign - Feature Education,125.92
CUST-07822,30,Two Year,184.33,3,23,1,5529.9,0,0,2,0,Power Users,25.16,Medium,Automated Re-engagement Email Series,46.38
CUST-07823,28,Two Year,447.73,3,26,4,12536.44,1,1,2,0,Power Users,16.14,Medium,Automated Re-engagement Email Series,72.26
CUST-07824,17,Monthly,455.62,0,15,7,7745.54,0,1,0,2,Inactive/Low-Engagement,24.04,Medium,Product Reactivation Campaign - Feature Education,109.53
CUST-07825,3,Two Year,181.26,1,18,9,543.78,0,0,2,2,Inactive/Low-Engagement,10.06,Low,Customer Success - Standard Engagement,18.23
CUST-07826,16,Monthly,120.09,1,5,10,1921.44,0,0,0,3,Standard Users,38.36,High,Retention Specialist - Standard Loyalty Offer,46.07
CUST-07827,46,Monthly,117.09,3,27,2,5386.14,0,0,0,0,Power Users,13.57,Low,Customer Success - Standard Engagement,15.89
CUST-07828,30,Monthly,267.99,2,21,9,8039.7,0,0,0,2,Inactive/Low-Engagement,12.81,Low,Customer Success - Standard Engagement,34.33
CUST-07829,52,Monthly,109.81,2,27,6,5710.12,0,0,0,2,Inactive/Low-Engagement,12.25,Low,Customer Success - Standard Engagement,13.45
CUST-07830,29,Monthly,263.0,1,15,7,7627.0,0,0,0,2,Inactive/Low-Engagement,39.22,High,Product Reactivation Campaign - Feature Education,103.15
CUST-07831,45,Monthly,257.87,1,17,4,11604.15,0,0,0,0,Power Users,38.73,High,Retention Specialist - Standard Loyalty Offer,99.87
CUST-07832,15,Monthly,447.85,1,0,5,6717.75,0,1,0,3,Standard Users,57.51,High,CRITICAL: Dedicated AM Outreach + Custom Discount,257.56
CUST-07833,46,One Year,183.29,3,17,1,8431.34,0,0,1,0,Power Users,62.27,High,Retention Specialist - Standard Loyalty Offer,114.13
CUST-07834,56,Monthly,302.29,2,8,4,16928.24,0,0,0,3,Standard Users,66.71,High,Retention Specialist - Standard Loyalty Offer,201.66
CUST-07835,25,One Year,384.57,1,12,8,9614.25,0,0,1,2,Inactive/Low-Engagement,30.67,High,Product Reactivation Campaign - Feature Education,117.95
CUST-07836,51,Two Year,318.16,3,15,6,16226.16,0,0,2,1,Frustrated/High-Support,21.08,Medium,Priority Support Follow-up - Technical Resolution,67.07
CUST-07837,38,Monthly,479.33,0,21,7,18214.54,0,1,0,2,Inactive/Low-Engagement,15.6,Medium,Product Reactivation Campaign - Feature Education,74.78
CUST-07838,42,One Year,321.02,1,18,1,13482.84,1,0,1,0,Power Users,48.84,High,Retention Specialist - Standard Loyalty Offer,156.79
CUST-07839,59,Two Year,455.84,1,30,7,26894.56,0,1,2,2,Inactive/Low-Engagement,8.09,Low,Customer Success - Standard Engagement,36.88
CUST-07840,47,Monthly,160.28,0,25,6,7533.16,0,0,0,2,Inactive/Low-Engagement,16.12,Medium,Product Reactivation Campaign - Feature Education,25.84
CUST-07841,53,Monthly,302.34,2,22,4,16024.02,0,0,0,0,Power Users,41.72,High,Retention Specialist - Standard Loyalty Offer,126.14
CUST-07842,54,Two Year,294.49,4,0,2,15902.46,1,0,2,1,Frustrated/High-Support,77.09,High,Priority Support Follow-up - Technical Resolution,227.02
CUST-07843,52,Two Year,495.25,0,29,2,25753.0,0,1,2,0,Power Users,16.39,Medium,Automated Re-engagement Email Series,81.17
CUST-07844,58,One Year,142.03,0,28,7,8237.74,0,0,1,2,Inactive/Low-Engagement,6.24,Low,Customer Success - Standard Engagement,8.86
CUST-07845,38,Monthly,113.45,4,7,3,4311.1,1,0,0,1,Frustrated/High-Support,84.85,High,Priority Support Follow-up - Technical Resolution,96.26
CUST-07846,23,Two Year,325.25,3,9,2,7480.75,0,0,2,1,Frustrated/High-Support,59.03,High,Priority Support Follow-up - Technical Resolution,192.0
CUST-07847,25,Monthly,150.66,2,6,10,3766.5,1,0,0,3,Standard Users,40.88,High,Retention Specialist - Standard Loyalty Offer,61.59
CUST-07848,42,Monthly,337.62,4,2,3,14180.04,1,0,0,1,Frustrated/High-Support,87.26,High,Priority Support Follow-up - Technical Resolution,294.61
CUST-07849,7,Monthly,487.62,0,12,10,3413.34,1,1,0,2,Inactive/Low-Engagement,48.81,High,CRITICAL: Dedicated AM Outreach + Custom Discount,238.01
CUST-07850,22,Monthly,475.93,1,19,2,10470.46,1,1,0,0,Power Users,53.92,High,CRITICAL: Dedicated AM Outreach + Custom Discount,256.62
CUST-07851,17,One Year,154.0,4,10,3,2618.0,1,0,1,1,Frustrated/High-Support,73.34,High,Priority Support Follow-up - Technical Resolution,112.94
CUST-07852,18,Two Year,126.9,3,22,5,2284.2,0,0,2,1,Frustrated/High-Support,22.76,Medium,Priority Support Follow-up - Technical Resolution,28.88
CUST-07853,49,One Year,302.33,2,19,10,14814.17,0,0,1,2,Inactive/Low-Engagement,17.0,Medium,Product Reactivation Campaign - Feature Education,51.4
CUST-07854,41,Monthly,314.05,2,4,10,12876.05,0,0,0,3,Standard Users,38.18,High,Retention Specialist - Standard Loyalty Offer,119.9
CUST-07855,10,One Year,348.01,1,12,10,3480.1,0,0,1,2,Inactive/Low-Engagement,25.54,Medium,Product Reactivation Campaign - Feature Education,88.88
CUST-07856,10,One Year,383.67,2,11,5,3836.7,0,0,1,3,Standard Users,45.38,High,Retention Specialist - Standard Loyalty Offer,174.11
CUST-07857,57,Monthly,320.43,4,15,7,18264.51,0,0,0,1,Frustrated/High-Support,45.64,High,Priority Support Follow-up - Technical Resolution,146.24
CUST-07858,7,Two Year,100.29,3,16,10,702.03,1,0,2,1,Frustrated/High-Support,60.97,High,Priority Support Follow-up - Technical Resolution,61.15
CUST-07859,48,Two Year,405.57,2,13,3,19467.36,0,0,2,0,Power Users,22.84,Medium,Automated Re-engagement Email Series,92.63
CUST-07860,50,One Year,85.78,0,20,3,4289.0,0,0,1,0,Power Users,26.19,Medium,Automated Re-engagement Email Series,22.47
CUST-07861,38,Monthly,59.0,2,25,7,2242.0,0,0,0,2,Inactive/Low-Engagement,17.2,Medium,Product Reactivation Campaign - Feature Education,10.15
CUST-07862,27,One Year,396.35,2,29,6,10701.45,1,0,1,2,Inactive/Low-Engagement,29.2,Medium,Product Reactivation Campaign - Feature Education,115.73
CUST-07863,52,Two Year,296.76,3,9,6,15431.52,0,0,2,1,Frustrated/High-Support,27.5,Medium,Priority Support Follow-up - Technical Resolution,81.61
CUST-07864,33,Monthly,364.37,1,12,4,12024.21,0,0,0,3,Standard Users,43.15,High,Retention Specialist - Standard Loyalty Offer,157.23
CUST-07865,1,Two Year,222.24,1,29,4,222.24,0,0,2,0,Power Users,10.39,Low,Customer Success - Standard Engagement,23.09
CUST-07866,44,Monthly,54.99,3,11,2,2419.56,1,0,0,1,Frustrated/High-Support,45.57,High,Priority Support Follow-up - Technical Resolution,25.06
CUST-07867,53,One Year,198.96,0,3,6,10544.88,0,0,1,3,Standard Users,33.52,High,Retention Specialist - Standard Loyalty Offer,66.69
CUST-07868,34,One Year,323.66,3,18,10,11004.44,0,0,1,2,Inactive/Low-Engagement,16.3,Medium,Product Reactivation Campaign - Feature Education,52.76
CUST-07869,4,One Year,151.57,0,11,3,606.28,0,0,1,3,Standard Users,47.64,High,Retention Specialist - Standard Loyalty Offer,72.21
CUST-07870,17,Two Year,359.51,3,24,6,6111.67,0,0,2,1,Frustrated/High-Support,11.52,Low,Customer Success - Standard Engagement,41.42
CUST-07871,4,Monthly,407.48,3,0,3,1629.92,1,0,0,1,Frustrated/High-Support,80.33,High,Priority Support Follow-up - Technical Resolution,327.33
CUST-07872,43,Monthly,254.42,0,9,3,10940.06,1,0,0,3,Standard Users,59.66,High,Retention Specialist - Standard Loyalty Offer,151.79
CUST-07873,54,One Year,444.07,0,20,1,23979.78,0,1,1,0,Power Users,17.32,Medium,Automated Re-engagement Email Series,76.91
CUST-07874,26,Monthly,434.67,0,25,5,11301.42,0,1,0,0,Power Users,16.44,Medium,Automated Re-engagement Email Series,71.46
CUST-07875,4,Monthly,445.13,2,28,2,1780.52,1,1,0,0,Power Users,38.66,High,CRITICAL: Dedicated AM Outreach + Custom Discount,172.09
CUST-07876,1,Monthly,347.47,1,1,10,347.47,0,0,0,3,Standard Users,43.13,High,Retention Specialist - Standard Loyalty Offer,149.86
CUST-07877,7,Monthly,187.16,2,4,2,1310.12,1,0,0,3,Standard Users,80.24,High,Retention Specialist - Standard Loyalty Offer,150.18
CUST-07878,30,One Year,266.56,1,20,9,7996.8,0,0,1,2,Inactive/Low-Engagement,12.88,Low,Customer Success - Standard Engagement,34.33
CUST-07879,50,One Year,369.73,3,25,2,18486.5,1,0,1,0,Power Users,50.92,High,Retention Specialist - Standard Loyalty Offer,188.27
CUST-07880,9,Monthly,144.75,2,26,2,1302.75,1,0,0,0,Power Users,34.41,High,Retention Specialist - Standard Loyalty Offer,49.81
CUST-07881,35,Monthly,382.48,1,16,6,13386.8,0,0,0,2,Inactive/Low-Engagement,36.62,High,Product Reactivation Campaign - Feature Education,140.06
CUST-07882,8,Monthly,296.64,2,3,10,2373.12,0,0,0,3,Standard Users,39.06,High,Retention Specialist - Standard Loyalty Offer,115.87
CUST-07883,24,Monthly,93.21,1,6,1,2237.04,1,0,0,3,Standard Users,75.41,High,Retention Specialist - Standard Loyalty Offer,70.29
CUST-07884,19,Monthly,300.78,0,14,8,5714.82,0,0,0,2,Inactive/Low-Engagement,30.7,High,Product Reactivation Campaign - Feature Education,92.34
CUST-07885,36,Monthly,80.05,2,0,1,2881.8,0,0,0,3,Standard Users,32.1,High,Retention Specialist - Standard Loyalty Offer,25.7
CUST-07886,50,One Year,56.44,2,27,9,2822.0,0,0,1,2,Inactive/Low-Engagement,7.02,Low,Customer Success - Standard Engagement,3.96
CUST-07887,52,One Year,450.33,3,28,4,23417.16,0,1,1,0,Power Users,14.19,Low,Customer Success - Standard Engagement,63.9
CUST-07888,59,Monthly,270.46,1,13,3,15957.14,1,0,0,0,Power Users,33.02,High,Retention Specialist - Standard Loyalty Offer,89.31
CUST-07889,43,One Year,294.48,1,25,7,12662.64,0,0,1,2,Inactive/Low-Engagement,13.53,Low,Customer Success - Standard Engagement,39.84
CUST-07890,27,Two Year,175.97,2,14,8,4751.19,0,0,2,2,Inactive/Low-Engagement,23.57,Medium,Product Reactivation Campaign - Feature Education,41.48
CUST-07891,32,Monthly,294.24,2,1,5,9415.68,1,0,0,3,Standard Users,74.79,High,Retention Specialist - Standard Loyalty Offer,220.06
CUST-07892,14,Monthly,125.99,3,19,3,1763.86,0,0,0,1,Frustrated/High-Support,58.7,High,Priority Support Follow-up - Technical Resolution,73.96
CUST-07893,57,One Year,385.54,1,25,4,21975.78,0,0,1,0,Power Users,17.39,Medium,Automated Re-engagement Email Series,67.05
CUST-07894,18,Monthly,420.51,0,1,10,7569.18,0,1,0,3,Standard Users,40.91,High,CRITICAL: Dedicated AM Outreach + Custom Discount,172.03
CUST-07895,28,One Year,435.14,1,15,6,12183.92,0,1,1,2,Inactive/Low-Engagement,26.27,Medium,Product Reactivation Campaign - Feature Education,114.31
CUST-07896,29,Two Year,97.99,2,1,5,2841.71,0,0,2,3,Standard Users,43.69,High,Retention Specialist - Standard Loyalty Offer,42.81
CUST-07897,16,Monthly,300.99,1,15,4,4815.84,0,0,0,0,Power Users,52.06,High,Retention Specialist - Standard Loyalty Offer,156.7
CUST-07898,35,One Year,413.94,3,16,3,14487.9,0,1,1,1,Frustrated/High-Support,47.33,High,CRITICAL: Dedicated AM Outreach + Custom Discount,195.92
CUST-07899,47,One Year,107.7,2,17,6,5061.9,0,0,1,2,Inactive/Low-Engagement,21.59,Medium,Product Reactivation Campaign - Feature Education,23.25
CUST-07900,59,Monthly,94.79,1,18,7,5592.61,0,0,0,2,Inactive/Low-Engagement,21.08,Medium,Product Reactivation Campaign - Feature Education,19.98
CUST-07901,59,Monthly,417.62,1,15,2,24639.58,0,1,0,0,Power Users,21.9,Medium,Automated Re-engagement Email Series,91.46
CUST-07902,31,Two Year,408.53,0,3,6,12664.43,0,0,2,3,Standard Users,41.55,High,Retention Specialist - Standard Loyalty Offer,169.74
CUST-07903,4,Two Year,251.91,0,16,3,1007.64,0,0,2,0,Power Users,26.61,Medium,Automated Re-engagement Email Series,67.03
